idHabitacion,habitacion,timestamp,status
13,Estacion de revision 2,26/06/2021 11:04,Sala disponible.
12,Estacion de revision 1,26/06/2021 11:05,Sala disponible.
14,Estacion de revision 3,26/06/2021 11:08,Sala no disponible.
14,Estacion de revision 3,26/06/2021 11:08,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 11:08,Sala no disponible.
14,Estacion de revision 3,26/06/2021 11:09,Sala disponible.
12,Estacion de revision 1,26/06/2021 11:09,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 11:10,Sala disponible.
2,Sala de examenes 2,26/06/2021 11:15,Sala no disponible.
2,Sala de examenes 2,26/06/2021 11:15,Inicia limpieza.
13,Estacion de revision 2,26/06/2021 11:16,Sala no disponible.
12,Estacion de revision 1,26/06/2021 11:17,Sala no disponible.
1,Sala de examenes 1,26/06/2021 11:17,Sala no disponible.
12,Estacion de revision 1,26/06/2021 11:17,Inicia limpieza.
2,Sala de examenes 2,26/06/2021 11:18,Sala disponible.
12,Estacion de revision 1,26/06/2021 11:19,Sala disponible.
1,Sala de examenes 1,26/06/2021 11:20,Inicia limpieza.
13,Estacion de revision 2,26/06/2021 11:21,Inicia limpieza.
1,Sala de examenes 1,26/06/2021 11:22,Sala disponible.
13,Estacion de revision 2,26/06/2021 11:22,Sala disponible.
12,Estacion de revision 1,26/06/2021 11:28,Sala no disponible.
12,Estacion de revision 1,26/06/2021 11:28,Inicia limpieza.
3,Sala de examenes 3,26/06/2021 11:29,Sala no disponible.
12,Estacion de revision 1,26/06/2021 11:29,Sala disponible.
3,Sala de examenes 3,26/06/2021 11:29,Inicia limpieza.
3,Sala de examenes 3,26/06/2021 11:31,Sala disponible.
2,Sala de examenes 2,26/06/2021 11:32,Sala no disponible.
2,Sala de examenes 2,26/06/2021 11:33,Inicia limpieza.
4,Sala de examenes 4,26/06/2021 11:34,Sala no disponible.
4,Sala de examenes 4,26/06/2021 11:34,Inicia limpieza.
2,Sala de examenes 2,26/06/2021 11:36,Sala disponible.
4,Sala de examenes 4,26/06/2021 11:36,Sala disponible.
12,Estacion de revision 1,26/06/2021 11:41,Sala no disponible.
6,Sala de procedimientos 1,26/06/2021 11:42,Sala no disponible.
12,Estacion de revision 1,26/06/2021 11:42,Inicia limpieza.
6,Sala de procedimientos 1,26/06/2021 11:42,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 11:44,Sala disponible.
13,Estacion de revision 2,26/06/2021 11:44,Sala no disponible.
13,Estacion de revision 2,26/06/2021 11:45,Inicia limpieza.
13,Estacion de revision 2,26/06/2021 11:45,Sala disponible.
6,Sala de procedimientos 1,26/06/2021 11:48,Sala disponible.
12,Estacion de revision 1,26/06/2021 11:56,Sala no disponible.
12,Estacion de revision 1,26/06/2021 11:56,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 11:57,Sala disponible.
12,Estacion de revision 1,26/06/2021 12:01,Sala no disponible.
12,Estacion de revision 1,26/06/2021 12:02,Inicia limpieza.
5,Sala de imagenes 1,26/06/2021 12:02,Sala no disponible.
12,Estacion de revision 1,26/06/2021 12:02,Sala disponible.
5,Sala de imagenes 1,26/06/2021 12:03,Inicia limpieza.
5,Sala de imagenes 1,26/06/2021 12:04,Sala disponible.
12,Estacion de revision 1,26/06/2021 12:10,Sala no disponible.
8,Sala de procedimientos 3,26/06/2021 12:10,Sala no disponible.
8,Sala de procedimientos 3,26/06/2021 12:11,Inicia limpieza.
8,Sala de procedimientos 3,26/06/2021 12:16,Sala disponible.
12,Estacion de revision 1,26/06/2021 12:17,Inicia limpieza.
13,Estacion de revision 2,26/06/2021 12:18,Sala no disponible.
14,Estacion de revision 3,26/06/2021 12:18,Sala no disponible.
12,Estacion de revision 1,26/06/2021 12:19,Sala disponible.
1,Sala de examenes 1,26/06/2021 12:19,Sala no disponible.
13,Estacion de revision 2,26/06/2021 12:19,Inicia limpieza.
13,Estacion de revision 2,26/06/2021 12:20,Sala disponible.
14,Estacion de revision 3,26/06/2021 12:21,Inicia limpieza.
14,Estacion de revision 3,26/06/2021 12:21,Sala disponible.
1,Sala de examenes 1,26/06/2021 12:26,Inicia limpieza.
1,Sala de examenes 1,26/06/2021 12:29,Sala disponible.
12,Estacion de revision 1,26/06/2021 12:32,Sala no disponible.
2,Sala de examenes 2,26/06/2021 12:38,Sala no disponible.
3,Sala de examenes 3,26/06/2021 12:41,Sala no disponible.
8,Sala de procedimientos 3,26/06/2021 12:43,Sala no disponible.
12,Estacion de revision 1,26/06/2021 12:44,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 12:45,Sala disponible.
2,Sala de examenes 2,26/06/2021 12:45,Inicia limpieza.
7,Sala de procedimientos 2,26/06/2021 12:46,Sala no disponible.
9,Sala de procedimientos 4,26/06/2021 12:46,Sala no disponible.
3,Sala de examenes 3,26/06/2021 12:47,Inicia limpieza.
9,Sala de procedimientos 4,26/06/2021 12:47,Inicia limpieza.
2,Sala de examenes 2,26/06/2021 12:47,Sala disponible.
8,Sala de procedimientos 3,26/06/2021 12:47,Inicia limpieza.
3,Sala de examenes 3,26/06/2021 12:49,Sala disponible.
9,Sala de procedimientos 4,26/06/2021 12:50,Sala disponible.
7,Sala de procedimientos 2,26/06/2021 12:53,Inicia limpieza.
8,Sala de procedimientos 3,26/06/2021 12:53,Sala disponible.
14,Estacion de revision 3,26/06/2021 12:54,Sala no disponible.
14,Estacion de revision 3,26/06/2021 12:54,Inicia limpieza.
14,Estacion de revision 3,26/06/2021 12:54,Sala disponible.
7,Sala de procedimientos 2,26/06/2021 12:55,Sala disponible.
1,Sala de examenes 1,26/06/2021 12:55,Sala no disponible.
1,Sala de examenes 1,26/06/2021 12:56,Inicia limpieza.
1,Sala de examenes 1,26/06/2021 12:58,Sala disponible.
12,Estacion de revision 1,26/06/2021 13:04,Sala no disponible.
12,Estacion de revision 1,26/06/2021 13:04,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 13:05,Sala disponible.
12,Estacion de revision 1,26/06/2021 13:14,Sala no disponible.
13,Estacion de revision 2,26/06/2021 13:14,Sala no disponible.
12,Estacion de revision 1,26/06/2021 13:14,Inicia limpieza.
13,Estacion de revision 2,26/06/2021 13:14,Inicia limpieza.
13,Estacion de revision 2,26/06/2021 13:15,Sala disponible.
6,Sala de procedimientos 1,26/06/2021 13:16,Sala no disponible.
6,Sala de procedimientos 1,26/06/2021 13:16,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 13:16,Sala disponible.
6,Sala de procedimientos 1,26/06/2021 13:19,Sala disponible.
12,Estacion de revision 1,26/06/2021 13:20,Sala no disponible.
12,Estacion de revision 1,26/06/2021 13:21,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 13:21,Sala disponible.
1,Sala de examenes 1,26/06/2021 13:28,Sala no disponible.
1,Sala de examenes 1,26/06/2021 13:29,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 13:31,Sala no disponible.
1,Sala de examenes 1,26/06/2021 13:31,Sala disponible.
5,Sala de imagenes 1,26/06/2021 13:36,Sala no disponible.
5,Sala de imagenes 1,26/06/2021 13:37,Inicia limpieza.
5,Sala de imagenes 1,26/06/2021 13:38,Sala disponible.
12,Estacion de revision 1,26/06/2021 13:39,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 13:40,Sala disponible.
7,Sala de procedimientos 2,26/06/2021 13:42,Sala no disponible.
13,Estacion de revision 2,26/06/2021 13:42,Sala no disponible.
13,Estacion de revision 2,26/06/2021 13:43,Inicia limpieza.
7,Sala de procedimientos 2,26/06/2021 13:43,Inicia limpieza.
13,Estacion de revision 2,26/06/2021 13:44,Sala disponible.
7,Sala de procedimientos 2,26/06/2021 13:48,Sala disponible.
5,Sala de imagenes 1,26/06/2021 13:53,Sala no disponible.
5,Sala de imagenes 1,26/06/2021 13:54,Inicia limpieza.
5,Sala de imagenes 1,26/06/2021 13:56,Sala disponible.
12,Estacion de revision 1,26/06/2021 13:59,Sala no disponible.
13,Estacion de revision 2,26/06/2021 14:02,Sala no disponible.
13,Estacion de revision 2,26/06/2021 14:02,Inicia limpieza.
13,Estacion de revision 2,26/06/2021 14:03,Sala disponible.
9,Sala de procedimientos 4,26/06/2021 14:07,Sala no disponible.
9,Sala de procedimientos 4,26/06/2021 14:08,Inicia limpieza.
7,Sala de procedimientos 2,26/06/2021 14:08,Sala no disponible.
7,Sala de procedimientos 2,26/06/2021 14:09,Inicia limpieza.
13,Estacion de revision 2,26/06/2021 14:09,Sala no disponible.
13,Estacion de revision 2,26/06/2021 14:10,Inicia limpieza.
8,Sala de procedimientos 3,26/06/2021 14:10,Sala no disponible.
13,Estacion de revision 2,26/06/2021 14:10,Sala disponible.
8,Sala de procedimientos 3,26/06/2021 14:11,Inicia limpieza.
7,Sala de procedimientos 2,26/06/2021 14:12,Sala disponible.
12,Estacion de revision 1,26/06/2021 14:12,Inicia limpieza.
9,Sala de procedimientos 4,26/06/2021 14:13,Sala disponible.
8,Sala de procedimientos 3,26/06/2021 14:13,Sala disponible.
12,Estacion de revision 1,26/06/2021 14:15,Sala disponible.
6,Sala de procedimientos 1,26/06/2021 14:17,Sala no disponible.
6,Sala de procedimientos 1,26/06/2021 14:18,Inicia limpieza.
6,Sala de procedimientos 1,26/06/2021 14:21,Sala disponible.
1,Sala de examenes 1,26/06/2021 14:21,Sala no disponible.
1,Sala de examenes 1,26/06/2021 14:22,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 14:22,Sala no disponible.
12,Estacion de revision 1,26/06/2021 14:22,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 14:24,Sala disponible.
1,Sala de examenes 1,26/06/2021 14:24,Sala disponible.
2,Sala de examenes 2,26/06/2021 14:24,Sala no disponible.
2,Sala de examenes 2,26/06/2021 14:25,Inicia limpieza.
2,Sala de examenes 2,26/06/2021 14:27,Sala disponible.
7,Sala de procedimientos 2,26/06/2021 14:33,Sala no disponible.
7,Sala de procedimientos 2,26/06/2021 14:34,Inicia limpieza.
3,Sala de examenes 3,26/06/2021 14:36,Sala no disponible.
12,Estacion de revision 1,26/06/2021 14:36,Sala no disponible.
3,Sala de examenes 3,26/06/2021 14:36,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 14:37,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 14:37,Sala disponible.
3,Sala de examenes 3,26/06/2021 14:39,Sala disponible.
7,Sala de procedimientos 2,26/06/2021 14:40,Sala disponible.
13,Estacion de revision 2,26/06/2021 14:40,Sala no disponible.
13,Estacion de revision 2,26/06/2021 14:40,Inicia limpieza.
13,Estacion de revision 2,26/06/2021 14:41,Sala disponible.
12,Estacion de revision 1,26/06/2021 14:46,Sala no disponible.
12,Estacion de revision 1,26/06/2021 14:46,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 14:47,Sala disponible.
5,Sala de imagenes 1,26/06/2021 14:49,Sala no disponible.
5,Sala de imagenes 1,26/06/2021 14:50,Inicia limpieza.
5,Sala de imagenes 1,26/06/2021 14:52,Sala disponible.
7,Sala de procedimientos 2,26/06/2021 15:06,Sala no disponible.
7,Sala de procedimientos 2,26/06/2021 15:07,Inicia limpieza.
1,Sala de examenes 1,26/06/2021 15:08,Sala no disponible.
1,Sala de examenes 1,26/06/2021 15:08,Inicia limpieza.
7,Sala de procedimientos 2,26/06/2021 15:10,Sala disponible.
1,Sala de examenes 1,26/06/2021 15:10,Sala disponible.
12,Estacion de revision 1,26/06/2021 15:20,Sala no disponible.
12,Estacion de revision 1,26/06/2021 15:21,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 15:22,Sala disponible.
14,Estacion de revision 3,26/06/2021 15:26,Sala no disponible.
14,Estacion de revision 3,26/06/2021 15:26,Inicia limpieza.
13,Estacion de revision 2,26/06/2021 15:26,Sala no disponible.
13,Estacion de revision 2,26/06/2021 15:26,Inicia limpieza.
14,Estacion de revision 3,26/06/2021 15:27,Sala disponible.
13,Estacion de revision 2,26/06/2021 15:29,Sala disponible.
12,Estacion de revision 1,26/06/2021 15:48,Sala no disponible.
12,Estacion de revision 1,26/06/2021 15:49,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 15:50,Sala disponible.
7,Sala de procedimientos 2,26/06/2021 15:51,Sala no disponible.
13,Estacion de revision 2,26/06/2021 15:52,Sala no disponible.
13,Estacion de revision 2,26/06/2021 15:52,Inicia limpieza.
6,Sala de procedimientos 1,26/06/2021 15:52,Sala no disponible.
7,Sala de procedimientos 2,26/06/2021 15:52,Inicia limpieza.
13,Estacion de revision 2,26/06/2021 15:53,Sala disponible.
6,Sala de procedimientos 1,26/06/2021 15:53,Inicia limpieza.
6,Sala de procedimientos 1,26/06/2021 15:54,Sala disponible.
7,Sala de procedimientos 2,26/06/2021 15:58,Sala disponible.
1,Sala de examenes 1,26/06/2021 16:04,Sala no disponible.
12,Estacion de revision 1,26/06/2021 16:04,Sala no disponible.
13,Estacion de revision 2,26/06/2021 16:04,Sala no disponible.
1,Sala de examenes 1,26/06/2021 16:04,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 16:05,Inicia limpieza.
13,Estacion de revision 2,26/06/2021 16:05,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 16:05,Sala disponible.
14,Estacion de revision 3,26/06/2021 16:06,Sala no disponible.
14,Estacion de revision 3,26/06/2021 16:06,Inicia limpieza.
13,Estacion de revision 2,26/06/2021 16:06,Sala disponible.
1,Sala de examenes 1,26/06/2021 16:07,Sala disponible.
14,Estacion de revision 3,26/06/2021 16:07,Sala disponible.
12,Estacion de revision 1,26/06/2021 16:14,Sala no disponible.
12,Estacion de revision 1,26/06/2021 16:14,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 16:15,Sala disponible.
5,Sala de imagenes 1,26/06/2021 16:18,Sala no disponible.
5,Sala de imagenes 1,26/06/2021 16:19,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 16:19,Sala no disponible.
12,Estacion de revision 1,26/06/2021 16:20,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 16:21,Sala disponible.
5,Sala de imagenes 1,26/06/2021 16:21,Sala disponible.
13,Estacion de revision 2,26/06/2021 16:21,Sala no disponible.
14,Estacion de revision 3,26/06/2021 16:22,Sala no disponible.
7,Sala de procedimientos 2,26/06/2021 16:30,Sala no disponible.
1,Sala de examenes 1,26/06/2021 16:33,Sala no disponible.
13,Estacion de revision 2,26/06/2021 16:36,Inicia limpieza.
13,Estacion de revision 2,26/06/2021 16:37,Sala disponible.
14,Estacion de revision 3,26/06/2021 16:37,Inicia limpieza.
3,Sala de examenes 3,26/06/2021 16:38,Sala no disponible.
14,Estacion de revision 3,26/06/2021 16:38,Sala disponible.
7,Sala de procedimientos 2,26/06/2021 16:38,Inicia limpieza.
8,Sala de procedimientos 3,26/06/2021 16:39,Sala no disponible.
1,Sala de examenes 1,26/06/2021 16:40,Inicia limpieza.
8,Sala de procedimientos 3,26/06/2021 16:40,Inicia limpieza.
2,Sala de examenes 2,26/06/2021 16:41,Sala no disponible.
8,Sala de procedimientos 3,26/06/2021 16:42,Sala disponible.
1,Sala de examenes 1,26/06/2021 16:43,Sala disponible.
3,Sala de examenes 3,26/06/2021 16:43,Inicia limpieza.
2,Sala de examenes 2,26/06/2021 16:43,Inicia limpieza.
7,Sala de procedimientos 2,26/06/2021 16:44,Sala disponible.
2,Sala de examenes 2,26/06/2021 16:45,Sala disponible.
3,Sala de examenes 3,26/06/2021 16:45,Sala disponible.
12,Estacion de revision 1,26/06/2021 16:49,Sala no disponible.
12,Estacion de revision 1,26/06/2021 16:50,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 16:50,Sala disponible.
13,Estacion de revision 2,26/06/2021 16:51,Sala no disponible.
13,Estacion de revision 2,26/06/2021 16:51,Inicia limpieza.
13,Estacion de revision 2,26/06/2021 16:52,Sala disponible.
4,Sala de examenes 4,26/06/2021 16:53,Sala no disponible.
4,Sala de examenes 4,26/06/2021 16:54,Inicia limpieza.
14,Estacion de revision 3,26/06/2021 16:55,Sala no disponible.
14,Estacion de revision 3,26/06/2021 16:55,Inicia limpieza.
4,Sala de examenes 4,26/06/2021 16:56,Sala disponible.
14,Estacion de revision 3,26/06/2021 16:56,Sala disponible.
12,Estacion de revision 1,26/06/2021 17:02,Sala no disponible.
12,Estacion de revision 1,26/06/2021 17:02,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 17:03,Sala disponible.
13,Estacion de revision 2,26/06/2021 17:04,Sala no disponible.
13,Estacion de revision 2,26/06/2021 17:05,Inicia limpieza.
1,Sala de examenes 1,26/06/2021 17:05,Sala no disponible.
1,Sala de examenes 1,26/06/2021 17:06,Inicia limpieza.
13,Estacion de revision 2,26/06/2021 17:07,Sala disponible.
14,Estacion de revision 3,26/06/2021 17:07,Sala no disponible.
1,Sala de examenes 1,26/06/2021 17:10,Sala disponible.
12,Estacion de revision 1,26/06/2021 17:16,Sala no disponible.
12,Estacion de revision 1,26/06/2021 17:16,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 17:17,Sala disponible.
2,Sala de examenes 2,26/06/2021 17:24,Sala no disponible.
2,Sala de examenes 2,26/06/2021 17:25,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 17:26,Sala no disponible.
2,Sala de examenes 2,26/06/2021 17:27,Sala disponible.
12,Estacion de revision 1,26/06/2021 17:27,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 17:27,Sala disponible.
5,Sala de imagenes 1,26/06/2021 17:32,Sala no disponible.
9,Sala de procedimientos 4,26/06/2021 17:33,Sala no disponible.
9,Sala de procedimientos 4,26/06/2021 17:34,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 17:37,Sala no disponible.
15,Estacion de revision 4,26/06/2021 17:37,Sala no disponible.
15,Estacion de revision 4,26/06/2021 17:37,Inicia limpieza.
15,Estacion de revision 4,26/06/2021 17:38,Sala disponible.
13,Estacion de revision 2,26/06/2021 17:39,Sala no disponible.
9,Sala de procedimientos 4,26/06/2021 17:40,Sala disponible.
14,Estacion de revision 3,26/06/2021 17:40,Inicia limpieza.
14,Estacion de revision 3,26/06/2021 17:41,Sala disponible.
6,Sala de procedimientos 1,26/06/2021 17:43,Sala no disponible.
15,Estacion de revision 4,26/06/2021 17:43,Sala no disponible.
14,Estacion de revision 3,26/06/2021 17:43,Sala no disponible.
6,Sala de procedimientos 1,26/06/2021 17:45,Inicia limpieza.
6,Sala de procedimientos 1,26/06/2021 17:47,Sala disponible.
15,Estacion de revision 4,26/06/2021 17:47,Inicia limpieza.
15,Estacion de revision 4,26/06/2021 17:48,Sala disponible.
14,Estacion de revision 3,26/06/2021 17:48,Inicia limpieza.
14,Estacion de revision 3,26/06/2021 17:49,Sala disponible.
12,Estacion de revision 1,26/06/2021 17:49,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 17:50,Sala disponible.
15,Estacion de revision 4,26/06/2021 17:53,Sala no disponible.
1,Sala de examenes 1,26/06/2021 17:59,Sala no disponible.
7,Sala de procedimientos 2,26/06/2021 18:02,Sala no disponible.
15,Estacion de revision 4,26/06/2021 18:05,Inicia limpieza.
15,Estacion de revision 4,26/06/2021 18:05,Sala disponible.
1,Sala de examenes 1,26/06/2021 18:06,Inicia limpieza.
2,Sala de examenes 2,26/06/2021 18:06,Sala no disponible.
1,Sala de examenes 1,26/06/2021 18:09,Sala disponible.
2,Sala de examenes 2,26/06/2021 18:09,Inicia limpieza.
2,Sala de examenes 2,26/06/2021 18:11,Sala disponible.
7,Sala de procedimientos 2,26/06/2021 18:12,Inicia limpieza.
7,Sala de procedimientos 2,26/06/2021 18:15,Sala disponible.
8,Sala de procedimientos 3,26/06/2021 18:15,Sala no disponible.
12,Estacion de revision 1,26/06/2021 18:17,Sala no disponible.
3,Sala de examenes 3,26/06/2021 18:18,Sala no disponible.
12,Estacion de revision 1,26/06/2021 18:18,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 18:19,Sala disponible.
3,Sala de examenes 3,26/06/2021 18:20,Inicia limpieza.
3,Sala de examenes 3,26/06/2021 18:21,Sala disponible.
13,Estacion de revision 2,26/06/2021 18:23,Inicia limpieza.
13,Estacion de revision 2,26/06/2021 18:23,Sala disponible.
8,Sala de procedimientos 3,26/06/2021 18:31,Inicia limpieza.
8,Sala de procedimientos 3,26/06/2021 18:32,Sala disponible.
1,Sala de examenes 1,26/06/2021 18:33,Sala no disponible.
5,Sala de imagenes 1,26/06/2021 18:33,Inicia limpieza.
1,Sala de examenes 1,26/06/2021 18:34,Inicia limpieza.
5,Sala de imagenes 1,26/06/2021 18:35,Sala disponible.
1,Sala de examenes 1,26/06/2021 18:36,Sala disponible.
14,Estacion de revision 3,26/06/2021 18:38,Sala no disponible.
12,Estacion de revision 1,26/06/2021 18:40,Sala no disponible.
8,Sala de procedimientos 3,26/06/2021 18:50,Sala no disponible.
8,Sala de procedimientos 3,26/06/2021 18:50,Inicia limpieza.
8,Sala de procedimientos 3,26/06/2021 18:52,Sala disponible.
14,Estacion de revision 3,26/06/2021 18:55,Inicia limpieza.
14,Estacion de revision 3,26/06/2021 18:55,Sala disponible.
2,Sala de examenes 2,26/06/2021 18:55,Sala no disponible.
12,Estacion de revision 1,26/06/2021 18:56,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 18:56,Sala disponible.
2,Sala de examenes 2,26/06/2021 18:57,Inicia limpieza.
2,Sala de examenes 2,26/06/2021 18:59,Sala disponible.
1,Sala de examenes 1,26/06/2021 18:59,Sala no disponible.
1,Sala de examenes 1,26/06/2021 19:00,Inicia limpieza.
1,Sala de examenes 1,26/06/2021 19:03,Sala disponible.
15,Estacion de revision 4,26/06/2021 19:05,Sala no disponible.
15,Estacion de revision 4,26/06/2021 19:07,Inicia limpieza.
15,Estacion de revision 4,26/06/2021 19:08,Sala disponible.
14,Estacion de revision 3,26/06/2021 19:10,Sala no disponible.
12,Estacion de revision 1,26/06/2021 19:11,Sala no disponible.
12,Estacion de revision 1,26/06/2021 19:12,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 19:12,Sala disponible.
6,Sala de procedimientos 1,26/06/2021 19:15,Sala no disponible.
6,Sala de procedimientos 1,26/06/2021 19:16,Inicia limpieza.
6,Sala de procedimientos 1,26/06/2021 19:19,Sala disponible.
14,Estacion de revision 3,26/06/2021 19:21,Inicia limpieza.
9,Sala de procedimientos 4,26/06/2021 19:22,Sala no disponible.
14,Estacion de revision 3,26/06/2021 19:23,Sala disponible.
9,Sala de procedimientos 4,26/06/2021 19:23,Inicia limpieza.
9,Sala de procedimientos 4,26/06/2021 19:26,Sala disponible.
5,Sala de imagenes 1,26/06/2021 19:27,Sala no disponible.
5,Sala de imagenes 1,26/06/2021 19:28,Inicia limpieza.
5,Sala de imagenes 1,26/06/2021 19:29,Sala disponible.
8,Sala de procedimientos 3,26/06/2021 19:30,Sala no disponible.
8,Sala de procedimientos 3,26/06/2021 19:32,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 19:32,Sala no disponible.
13,Estacion de revision 2,26/06/2021 19:34,Sala no disponible.
13,Estacion de revision 2,26/06/2021 19:36,Inicia limpieza.
8,Sala de procedimientos 3,26/06/2021 19:37,Sala disponible.
13,Estacion de revision 2,26/06/2021 19:37,Sala disponible.
7,Sala de procedimientos 2,26/06/2021 19:40,Sala no disponible.
15,Estacion de revision 4,26/06/2021 19:40,Sala no disponible.
15,Estacion de revision 4,26/06/2021 19:40,Inicia limpieza.
14,Estacion de revision 3,26/06/2021 19:41,Sala no disponible.
15,Estacion de revision 4,26/06/2021 19:41,Sala disponible.
6,Sala de procedimientos 1,26/06/2021 19:41,Sala no disponible.
14,Estacion de revision 3,26/06/2021 19:47,Inicia limpieza.
7,Sala de procedimientos 2,26/06/2021 19:47,Inicia limpieza.
14,Estacion de revision 3,26/06/2021 19:47,Sala disponible.
6,Sala de procedimientos 1,26/06/2021 19:48,Inicia limpieza.
7,Sala de procedimientos 2,26/06/2021 19:49,Sala disponible.
5,Sala de imagenes 1,26/06/2021 19:53,Sala no disponible.
6,Sala de procedimientos 1,26/06/2021 19:53,Sala disponible.
12,Estacion de revision 1,26/06/2021 19:54,Inicia limpieza.
5,Sala de imagenes 1,26/06/2021 19:54,Inicia limpieza.
5,Sala de imagenes 1,26/06/2021 19:56,Sala disponible.
12,Estacion de revision 1,26/06/2021 19:56,Sala disponible.
14,Estacion de revision 3,26/06/2021 19:59,Sala no disponible.
1,Sala de examenes 1,26/06/2021 19:59,Sala no disponible.
2,Sala de examenes 2,26/06/2021 20:03,Sala no disponible.
14,Estacion de revision 3,26/06/2021 20:05,Inicia limpieza.
14,Estacion de revision 3,26/06/2021 20:06,Sala disponible.
1,Sala de examenes 1,26/06/2021 20:06,Inicia limpieza.
7,Sala de procedimientos 2,26/06/2021 20:09,Sala no disponible.
1,Sala de examenes 1,26/06/2021 20:09,Sala disponible.
2,Sala de examenes 2,26/06/2021 20:09,Inicia limpieza.
7,Sala de procedimientos 2,26/06/2021 20:10,Inicia limpieza.
2,Sala de examenes 2,26/06/2021 20:11,Sala disponible.
8,Sala de procedimientos 3,26/06/2021 20:11,Sala no disponible.
7,Sala de procedimientos 2,26/06/2021 20:11,Sala disponible.
3,Sala de examenes 3,26/06/2021 20:12,Sala no disponible.
8,Sala de procedimientos 3,26/06/2021 20:13,Inicia limpieza.
3,Sala de examenes 3,26/06/2021 20:14,Inicia limpieza.
9,Sala de procedimientos 4,26/06/2021 20:14,Sala no disponible.
13,Estacion de revision 2,26/06/2021 20:15,Sala no disponible.
9,Sala de procedimientos 4,26/06/2021 20:15,Inicia limpieza.
3,Sala de examenes 3,26/06/2021 20:16,Sala disponible.
13,Estacion de revision 2,26/06/2021 20:17,Inicia limpieza.
13,Estacion de revision 2,26/06/2021 20:18,Sala disponible.
8,Sala de procedimientos 3,26/06/2021 20:19,Sala disponible.
9,Sala de procedimientos 4,26/06/2021 20:19,Sala disponible.
15,Estacion de revision 4,26/06/2021 20:20,Sala no disponible.
15,Estacion de revision 4,26/06/2021 20:20,Inicia limpieza.
15,Estacion de revision 4,26/06/2021 20:21,Sala disponible.
14,Estacion de revision 3,26/06/2021 20:23,Sala no disponible.
13,Estacion de revision 2,26/06/2021 20:25,Sala no disponible.
15,Estacion de revision 4,26/06/2021 20:25,Sala no disponible.
12,Estacion de revision 1,26/06/2021 20:26,Sala no disponible.
1,Sala de examenes 1,26/06/2021 20:33,Sala no disponible.
2,Sala de examenes 2,26/06/2021 20:37,Sala no disponible.
14,Estacion de revision 3,26/06/2021 20:38,Inicia limpieza.
14,Estacion de revision 3,26/06/2021 20:39,Sala disponible.
13,Estacion de revision 2,26/06/2021 20:39,Inicia limpieza.
13,Estacion de revision 2,26/06/2021 20:42,Sala disponible.
15,Estacion de revision 4,26/06/2021 20:42,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 20:43,Inicia limpieza.
15,Estacion de revision 4,26/06/2021 20:43,Sala disponible.
1,Sala de examenes 1,26/06/2021 20:43,Inicia limpieza.
12,Estacion de revision 1,26/06/2021 20:45,Sala disponible.
2,Sala de examenes 2,26/06/2021 20:45,Inicia limpieza.
1,Sala de examenes 1,26/06/2021 20:47,Sala disponible.
7,Sala de procedimientos 2,26/06/2021 20:48,Sala no disponible.
2,Sala de examenes 2,26/06/2021 20:48,Sala disponible.
7,Sala de procedimientos 2,26/06/2021 20:49,Inicia limpieza.
13,Estacion de revision 2,26/06/2021 20:52,Sala no disponible.
3,Sala de examenes 3,26/06/2021 20:53,Sala no disponible.
13,Estacion de revision 2,26/06/2021 20:54,Inicia limpieza.
7,Sala de procedimientos 2,26/06/2021 20:54,Sala disponible.
13,Estacion de revision 2,26/06/2021 20:55,Sala disponible.
3,Sala de examenes 3,26/06/2021 20:55,Inicia limpieza.
